name,birthdate,num_games,overall_record,height,hit_pct,aces_per_game,serve_errors_per_game,blocks_per_game,digs_per_game,.cluster
Keao Burdine,1983-01-02,217,0.45161290322580644,73,0.3789652969980839,0.8433179723502304,1.8986175115207373,0.5391705069124424,7.580645161290323,1
Dominika Nestarcova,1984-12-12,216,0.4583333333333333,70,0.31007751937984496,0.023148148148148147,0.05092592592592592,0,0.2037037037037037,3
Katharina Schutzenhofer,1993-09-22,216,0.4398148148148148,69,0.288135593220339,0.046296296296296294,0.041666666666666664,0.004629629629629629,0.28703703703703703,3
Julie Romias,1969-10-18,215,0.4418604651162791,70,0.3055746730901583,0.29767441860465116,0.3209302325581395,0.21395348837209302,8.534883720930232,1
Heather McGuire,1986-06-22,213,0.5164319248826291,74,0.3951781970649895,0.6572769953051644,1.051643192488263,0.323943661971831,4.286384976525822,1
Julia Grossner,1988-05-04,213,0.49765258215962443,70,0.48484848484848486,0.023474178403755867,0.051643192488262914,0,0.1596244131455399,2
Brandie Wilkerson,1992-07-01,212,0.6037735849056604,70,0.47794117647058826,0.33962264150943394,0.5377358490566038,0.75,0.6132075471698113,2
Tatiana Barrera,1981-05-09,212,0.4056603773584906,70,0.36885245901639346,0.02830188679245283,0.014150943396226415,0,0.27358490566037735,2
Lea Schwer,1982-01-13,211,0.45023696682464454,72,0.27906976744186046,0.014218009478672985,0.04265402843601896,0.004739336492890996,0.014218009478672985,4
Geeske Banck,1981-01-22,210,0.43333333333333335,71,0.3141025641025641,0.06666666666666667,0.11428571428571428,0.004761904761904762,0.2714285714285714,4
Liesbet Van Breedam,1979-01-27,207,0.4444444444444444,70,0.3227848101265823,0.08695652173913043,0.0821256038647343,0,0.3864734299516908,3
Georgina Klug,1984-06-11,206,0.5194174757281553,68,0.4864864864864865,0.0048543689320388345,0.043689320388349516,0.0048543689320388345,0.1553398058252427,2
Inese Jursone,1981-11-13,204,0.4019607843137255,71,0.4125874125874126,0.0196078431372549,0.06862745098039216,0.004901960784313725,0.2107843137254902,2
Tatyana Mashkova,1988-03-06,202,0.38613861386138615,74,0.4672131147540984,0.04950495049504951,0.10891089108910891,0.009900990099009901,0.04950495049504951,2
Riikka Lehtonen,1979-07-24,201,0.4925373134328358,72,0.43333333333333335,0.009950248756218905,0.01990049751243781,0.009950248756218905,0.06965174129353234,2
Nina Betschart,1995-10-14,200,0.525,68,0.26851851851851855,0.015,0.02,0,0.2,3
Pat Keller,2068-09-09,197,0.4720812182741117,70,0.37315366675304484,0.7411167512690355,0.7766497461928934,0.3756345177664975,6.99492385786802,1
Hilda Gaxiola,1972-07-14,195,0.4358974358974359,71,0.413265306122449,0.015384615384615385,0.046153846153846156,0.06153846153846154,0.16923076923076924,2
Summer Lochowicz,1978-03-30,195,0.48717948717948717,70,0.5465116279069767,0.05641025641025641,0.06153846153846154,0.03076923076923077,0.2512820512820513,2
Tanja HÃ_berli,1992-08-27,195,0.49230769230769234,75,0.38596491228070173,0.02564102564102564,0.07179487179487179,0.06666666666666667,0.05641025641025641,4
Tammy Leibl,2065-03-06,194,0.5670103092783505,71,0.3718492081195628,0.9536082474226805,1.3865979381443299,0.25257731958762886,10.448453608247423,1
Geena Urango,1989-08-02,192,0.5364583333333334,71,0.33775713337757135,1.9635416666666667,3.09375,0.041666666666666664,10.307291666666666,1
Makare Wilson,1976-06-26,192,0.5989583333333334,74,0.3742055084745763,0.6770833333333334,1.6041666666666667,1.3020833333333333,5.802083333333333,1
Martina Bonnerova,1991-07-22,192,0.4479166666666667,69,0.2222222222222222,0.020833333333333332,0.041666666666666664,0.005208333333333333,0.08854166666666667,3
Mika Teru Saiki,1971-09-25,190,0.4473684210526316,68,0.11363636363636363,0.015789473684210527,0.015789473684210527,0,0.04736842105263158,3
Suzana Manole,1978-08-11,190,0.43157894736842106,73,0.2878283388827229,0.5736842105263158,0.8315789473684211,0.32105263157894737,4.3578947368421055,1
Vanilda Leao,1977-02-12,189,0.6349206349206349,69,0.46464646464646464,0.021164021164021163,0.021164021164021163,0.010582010582010581,0.12169312169312169,2
Jolien Sinnema,1992-03-12,187,0.43315508021390375,71,0.37894736842105264,0.026737967914438502,0.0106951871657754,0.0481283422459893,0.058823529411764705,2
Alix Klineman,1989-12-30,185,0.7675675675675676,77,0.4577319587628866,1.0216216216216216,1.8054054054054054,1.2432432432432432,1.318918918918919,1
Kerri Pottharst,2065-06-25,182,0.7032967032967034,72,0.5714285714285714,0.016483516483516484,0.04945054945054945,0,0.1978021978021978,2
Irina Tsimbalova,1987-08-09,181,0.39226519337016574,71,0.3108108108108108,0.027624309392265192,0.04419889502762431,0.0055248618784530384,0.07734806629834254,4
Paige Jensen,1982-07-27,180,0.42777777777777776,71,0.3106145251396648,0.4444444444444444,0.8944444444444445,0.16111111111111112,5.527777777777778,1
Varapatsorn Radarong,1988-03-20,180,0.3611111111111111,70,0.26,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.06666666666666667,3
Virginie Sarpaux,1977-06-12,180,0.4111111111111111,76,0.4827586206896552,0.044444444444444446,0.05555555555555555,0.044444444444444446,0.1,4
Tanya Fuamatu-Anderson,1974-04-28,178,0.46629213483146065,67,0.3658886894075404,0.8932584269662921,1.353932584269663,0.3258426966292135,5.96067415730337,1
Mariafe Artacho,1993-10-24,177,0.5875706214689266,69,0.33793103448275863,0.05649717514124294,0.10734463276836158,0,0.5084745762711864,3
Nicole Sanderson,1976-04-01,177,0.5706214689265536,72,0.5392156862745098,0.03389830508474576,0.12994350282485875,0.05649717514124294,0.4180790960451977,2
Taylor Pischke,1993-04-18,176,0.4090909090909091,72,0.4090909090909091,0.017045454545454544,0.017045454545454544,0.03409090909090909,0.045454545454545456,2
Eva Celbova Rysava,1975-03-08,175,0.5485714285714286,73,0.5161290322580645,0.045714285714285714,0.04,0.03428571428571429,0.3314285714285714,2
Laura Giombini,1989-01-04,175,0.37142857142857144,72,0.3024054982817869,0.08,0.10285714285714286,0.07428571428571429,0.32571428571428573,4
Lenka Hajeckova,1978-04-18,175,0.4742857142857143,68,0.36026200873362446,0.10857142857142857,0.17714285714285713,0,1.0514285714285714,3
Lisa Arce,1969-07-08,175,0.5942857142857143,71,0.44025661587810744,0.7028571428571428,0.36,0.8971428571428571,2.474285714285714,1
Tereza Petrova,1982-03-25,174,0.41954022988505746,69,0.3064516129032258,0.017241379310344827,0.04597701149425287,0,0.13218390804597702,3
Chrissie Zartman,1983-09-29,172,0.4418604651162791,63,0.24852986691426804,0.43023255813953487,0.6569767441860465,0.040697674418604654,7.9476744186046515,3
Sheila Shaw,1983-12-21,172,0.4476744186046512,73,0.39361702127659576,0.877906976744186,2,1.8953488372093024,4.523255813953488,1
Marla O'Hara,2061-02-22,171,0.42105263157894735,69,0.2942643391521197,0.21052631578947367,0.1111111111111111,0.11695906432748537,0.8596491228070176,3
Svitlana Baburina,1985-03-18,170,0.37058823529411766,71,0.30927835051546393,0.03529411764705882,0.1,0.011764705882352941,0.11176470588235295,4
Shaylyn Bede,1981-12-12,167,0.5329341317365269,65,0.27007299270072993,0.017964071856287425,0.04790419161676647,0,0.19760479041916168,3
Tanarattha Udomchavee,1989-10-22,167,0.32934131736526945,69,0.5535714285714286,0,0.017964071856287425,0,0.19161676646706588,2
Tanja Goricanec,1990-01-04,167,0.40718562874251496,72,0.3,0.10778443113772455,0.1317365269461078,0.005988023952095809,0.32335329341317365,4
Alexandra Jupiter,1990-03-11,166,0.4397590361445783,74,0.3125,0.12048192771084337,0.1746987951807229,0.0783132530120482,0.28313253012048195,4
Catie Mintz,1977-01-13,165,0.509090909090909,69,0.3407534246575342,0.3151515151515151,0.7515151515151515,0.24242424242424243,3.224242424242424,3
Courtney Guerra,1981-04-13,165,0.4303030303030303,71,0.3277078858545566,0.6666666666666666,1.5212121212121212,0.6121212121212121,4.96969696969697,1
Nadezda Makroguzova,1997-04-02,165,0.48484848484848486,73,0.4788732394366197,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.05454545454545454,2
Nicole Schnyder-Benoit,1973-03-13,165,0.49696969696969695,69,0.4627659574468085,0.06060606060606061,0.06060606060606061,0.006060606060606061,0.47878787878787876,2
Tealle Hunkus,1985-01-10,162,0.46296296296296297,72,0.40220483641536275,0.9753086419753086,1.271604938271605,0.32098765432098764,6.820987654320987,1
Ali Wood,2067-12-14,160,0.45625,72,0.3954293628808864,0.65625,0.9875,0.4875,2.76875,1
Jill Muhe,1975-11-02,160,0.48125,68,0.27210246797875665,0.40625,1.2125,0.19375,6.0375,1
Miller Pata,1988-06-11,160,0.39375,69,0.42,0.03125,0.10625,0.0875,0.16875,2
Efi Sfyri,1971-01-08,159,0.4968553459119497,71,0.5042735042735043,0.07547169811320754,0.03773584905660377,0.10062893081761007,0.3270440251572327,2
Linjun Ji,1986-05-03,158,0.5759493670886076,72,0.4785714285714286,0.189873417721519,0.21518987341772153,0.06962025316455696,0.9177215189873418,2
Jana Kohler,1986-01-11,157,0.4267515923566879,70,0.3146853146853147,0.07643312101910828,0.08917197452229299,0,0.3630573248407643,3
Ester Alcon,1970-10-26,156,0.3782051282051282,68,0.4367816091954023,0.00641025641025641,0.019230769230769232,0,0.1987179487179487,2
Megan Wallin-Brockway,1982-09-17,156,0.4551282051282051,74,0.39801790281329924,0.7884615384615384,0.7243589743589743,1.3333333333333333,4.698717948717949,1
Laura Bruschini,2066-08-26,155,0.49032258064516127,69,0.5151515151515151,0,0,0,0.16774193548387098,2
Penny Karagkouni,1993-01-07,154,0.538961038961039,74,0.3431372549019608,0.012987012987012988,0.01948051948051948,0.01948051948051948,0.032467532467532464,4
Vivian Cunha,1980-06-14,154,0.6103896103896104,70,0.424,0.05844155844155844,0.045454545454545456,0.012987012987012988,0.18831168831168832,2
Claire D'Amore,1982-06-04,153,0.48366013071895425,69,0.3265179677819083,0.8496732026143791,1.4052287581699345,0.13725490196078433,8.895424836601308,1
Eva Hamzaoui,1985-02-04,153,0.41830065359477125,70,0.5081967213114754,0.05228758169934641,0.032679738562091505,0.013071895424836602,0.13725490196078433,2
Lucy Boulton,1986-01-02,152,0.3355263157894737,69,0.3548387096774194,0.07894736842105263,0.14473684210526316,0.039473684210526314,0.19736842105263158,2
Teresa Mersmann,1990-04-18,151,0.5298013245033113,72,0.4387755102040816,0.033112582781456956,0.039735099337748346,0.033112582781456956,0.06622516556291391,2
Angela Bryan,1977-07-13,150,0.4266666666666667,69,0.2728825136612022,0.6733333333333333,0.9266666666666666,0.12666666666666668,6.86,1
Natalya Uryadova,1977-03-15,150,0.4266666666666667,71,0.3968253968253968,0.02,0.04666666666666667,0.04,0.07333333333333333,2
Angelica Ljungquist,1974-12-20,149,0.38926174496644295,75,0.42857142857142855,0.026845637583892617,0.06040268456375839,0.0738255033557047,0.2214765100671141,4
Danalee Bragado-Corso,1971-07-09,147,0.5170068027210885,72,0.36496350364963503,0.23809523809523808,0.06802721088435375,0.4217687074829932,0.5034013605442177,4
Erin Byrd,1980-09-19,147,0.48299319727891155,72,0.27003699136868065,0.2653061224489796,0.5850340136054422,0.1360544217687075,4,4
Annamaria Solazzi,2065-12-10,146,0.4726027397260274,69,0.5046728971962616,0.02054794520547945,0,0.03424657534246575,0.22602739726027396,2
Zara Dampney,1986-06-10,146,0.363013698630137,70,0.3609467455621302,0.10273972602739725,0.1780821917808219,0,0.7054794520547946,2
Aurora Davis,1991-07-01,145,0.5379310344827586,69,0.28188833408987746,0.7448275862068966,1.2758620689655173,0.07586206896551724,5.7172413793103445,1
Kelly Reeves,1992-04-08,145,0.5241379310344828,72,0.38544474393531,1.3586206896551725,1.6,0.1103448275862069,9.841379310344827,1
Lara Dykstra,1993-01-12,145,0.593103448275862,69,0.3609022556390977,0.5103448275862069,0.7379310344827587,0.07586206896551724,4.406896551724138,3
Janne Kongshavn,1983-12-30,144,0.2569444444444444,71,0.2890625,0.05555555555555555,0.09722222222222222,0.020833333333333332,0.1388888888888889,4
Angela Knopf,1980-04-27,143,0.43356643356643354,72,0.3445585215605749,0.4965034965034965,0.6923076923076923,0.5104895104895105,5.384615384615385,1
Jace Pardon,1993-06-09,141,0.6028368794326241,70,0.4175397749320916,0.7872340425531915,0.7375886524822695,0.3617021276595745,7.198581560283688,1
Michala Kvapilova,1990-02-08,139,0.4892086330935252,71,0.36231884057971014,0.04316546762589928,0.11510791366906475,0.06474820143884892,0.11510791366906475,2
Muriel Graessli,1987-04-23,139,0.31654676258992803,70,0.22950819672131148,0.09352517985611511,0.1510791366906475,0,0.4172661870503597,3
Ali McColloch,1986-12-16,138,0.4927536231884058,72,0.4172402490986562,0.8115942028985508,1.6376811594202898,1.2463768115942029,4.5144927536231885,1
Jennifer Meredith,1972-11-03,138,0.5434782608695652,71,0.3797761482053261,0.644927536231884,0.42028985507246375,0.5,5.963768115942029,1
Galyna Osheyko,1979-03-23,137,0.40145985401459855,69,0.38461538461538464,0.058394160583941604,0.11678832116788321,0.08029197080291971,0.20437956204379562,2
Angela Lobato,1992-04-22,134,0.41044776119402987,69,0.23711340206185566,0.04477611940298507,0.029850746268656716,0,0.3805970149253731,3
Ying Huang,1992-09-04,134,0.44029850746268656,76,0.36977491961414793,0.13432835820895522,0.26865671641791045,0.21641791044776118,0.09701492537313433,4
Christal Engle,1985-09-23,133,0.518796992481203,74,0.3506860371267151,0.9398496240601504,1.8796992481203008,0.7593984962406015,4.496240601503759,1
Kim Behrens,1992-09-22,133,0.5263157894736842,70,0.25,0,0.03759398496240601,0,0.10526315789473684,3
Anja Gunther,1983-09-05,132,0.44696969696969696,74,0.35585585585585583,0.05303030303030303,0.12121212121212122,0.12121212121212122,0.1590909090909091,4
Shauna Mullin,1984-09-11,132,0.4015151515151515,70,0.3244274809160305,0.06060606060606061,0.29545454545454547,0.13636363636363635,0.3333333333333333,3
Angela Bensend,1989-07-23,131,0.5572519083969466,73,0.41633597883597884,0.8320610687022901,1.3358778625954197,1.618320610687023,3.5419847328244276,1
Carolina Horta,1992-08-20,131,0.549618320610687,71,0.15,0.015267175572519083,0.015267175572519083,0.007633587786259542,0.007633587786259542,3
Olaya Pazo,1983-06-07,131,0.37404580152671757,71,0.38396025550035484,0.6030534351145038,0.8473282442748091,0.48091603053435117,2.8625954198473282,1
Amaranta Navarro,1983-08-11,130,0.38461538461538464,74,0.2967032967032967,0.06923076923076923,0.023076923076923078,0.05384615384615385,0.2,4
Mimi Amaral,1977-11-16,128,0.5859375,72,0.4191033138401559,1.6171875,3.2734375,1.4765625,5.15625,1
Patti Cook,1981-10-21,128,0.4921875,72,0.3363782912412681,0.9453125,1.5625,0.6015625,4.234375,1
Rimke Braakman,1991-03-22,127,0.41732283464566927,71,-0.03125,0.007874015748031496,0.031496062992125984,0,0.05511811023622047,3
Wendy Stammer,2065-02-11,127,0.5275590551181102,72,0.374578177727784,0.5905511811023622,0.7244094488188977,1.1653543307086613,4.086614173228346,1
Anni Schumacher,1988-07-27,125,0.448,71,0.23809523809523808,0.008,0.048,0.008,0.064,4
Brittany Tiegs,1991-09-30,125,0.552,69,0.4047118216238957,0.808,1.144,0.208,6.568,1
Jana Vollmer,1973-05-05,125,0.512,73,0.5,0.048,0,0.032,0.184,2
Karissa Cook,1991-04-08,125,0.616,71,0.418319966230477,1.152,1.648,1.12,5.104,1
Alexandra Fonseca,1970-10-07,124,0.5806451612903226,67,0.5697674418604651,0.06451612903225806,0,0.008064516129032258,0.14516129032258066,2
Nicole Laird,1993-02-18,122,0.4426229508196721,75,0.5263157894736842,0.04918032786885246,0.09836065573770492,0.03278688524590164,0.09016393442622951,2
Rosalinda Masler,1982-09-26,122,0.4262295081967213,71,0.32037815126050423,0.6311475409836066,0.9426229508196722,0.5245901639344263,3.9344262295081966,1
Ann Windes,1975-11-12,120,0.4583333333333333,69,0.3109579100145138,0.6583333333333333,1.3,0.058333333333333334,10.275,1
Miki Ishii,1989-11-07,119,0.5294117647058824,68,0.39285714285714285,0.025210084033613446,0.07563025210084033,0.01680672268907563,0.2184873949579832,2
Sarah Sponcil,1996-08-16,119,0.6638655462184874,70,0.41954022988505746,0.37815126050420167,0.5042016806722689,0.025210084033613446,4.201680672268908,2
Wenhui You,1979-10-20,119,0.5126050420168067,70,0.4838709677419355,0.12605042016806722,0.14285714285714285,0.14285714285714285,1.319327731092437,2
Andrea Ahmann,2068-11-19,118,0.5169491525423728,66,0.3956043956043956,0.059322033898305086,0,0,0.2711864406779661,3
Kerri Schuh,1988-09-15,117,0.49572649572649574,72,0.40719588806396345,1.0683760683760684,1.6666666666666667,0.8803418803418803,3.1538461538461537,1
Tara Kuk,1977-10-31,117,0.47863247863247865,72,0.3401869158878505,0.8717948717948718,1.1282051282051282,0.8376068376068376,4.863247863247863,1
Bree Scarbrough,1993-05-16,116,0.5431034482758621,73,0.3097040605643496,0.7586206896551724,1.7844827586206897,1.1637931034482758,2.7844827586206895,1
Liz Masakayan,2064-12-31,116,0.5948275862068966,68,0.36488340192043894,0.6982758620689655,0.41379310344827586,0.20689655172413793,2.4655172413793105,3
Raquel Ferreira,1982-08-10,116,0.49137931034482757,72,0.34146341463414637,0.646551724137931,1.3275862068965518,0.3706896551724138,9.077586206896552,1
Megumi Murakami,1985-09-14,115,0.5043478260869565,65,0.25471698113207547,0.10434782608695652,0.0782608695652174,0.008695652173913044,0.26956521739130435,3
Sara Johnson,1982-04-26,115,0.43478260869565216,73,0.37062205959226346,0.40869565217391307,0.4956521739130435,1.017391304347826,4.965217391304348,1
Tiffany Rodriguez,1971-06-22,115,0.5130434782608696,72,0.30631868131868134,0.2956521739130435,0.5304347826086957,0.40869565217391307,1.8434782608695652,4
Ella Vakhidova,1976-12-08,114,0.49122807017543857,72,0.2946210268948655,0.9385964912280702,1.3157894736842106,0.19298245614035087,4.947368421052632,1
Gracie Santana-Baeni,1970-09-01,114,0.49122807017543857,71,0.3424159854677566,0.9385964912280702,0.7105263157894737,0.5,2.5350877192982457,1
Deborah Giaoui,1980-05-13,113,0.3274336283185841,72,0.3082706766917293,0.035398230088495575,0.07079646017699115,0.017699115044247787,0.23008849557522124,4
Sarah Day,1989-07-14,113,0.4424778761061947,70,0.35807860262008734,1.0353982300884956,2.1238938053097347,0.5929203539823009,5.433628318584071,1
Josemari Alves,1979-01-31,112,0.5625,68,0.14285714285714285,0,0.017857142857142856,0,0.16964285714285715,3
Lynne Galli,1980-09-10,111,0.4594594594594595,70,0.3167062549485352,0.5315315315315315,0.4954954954954955,0.05405405405405406,4.036036036036036,3
Karolina Marciniak,1988-03-18,110,0.35454545454545455,71,0.4042735042735043,0.7727272727272727,1.3272727272727274,1.0454545454545454,1.2818181818181817,1
Logan Tom,1981-05-25,109,0.5321100917431193,73,0.36922517279010547,1.926605504587156,4.110091743119266,1.8990825688073394,7.743119266055046,1
Meri-de Goltz,1977-12-05,109,0.4954128440366973,72,0.267538644470868,0.23853211009174313,0.5688073394495413,0.12844036697247707,1.981651376146789,4
Tereza Tobiasova,1974-04-10,109,0.45871559633027525,70,0.1623931623931624,0.01834862385321101,0.045871559633027525,0.027522935779816515,0.26605504587155965,3
Kimberly Coleman,1976-02-19,108,0.4537037037037037,72,0.290704558910598,0.5,0.5277777777777778,0.8888888888888888,4.092592592592593,1
Laura Bloem,1989-11-07,108,0.37962962962962965,70,0.2564102564102564,0.08333333333333333,0.027777777777777776,0.009259259259259259,0.07407407407407407,3
Briana Hinga,1984-01-29,107,0.4392523364485981,71,0.35795454545454547,0.38317757009345793,0.6542056074766355,0.719626168224299,3.710280373831776,1
Laura Ratto,1978-11-21,107,0.4205607476635514,66,0.2490974729241877,0.028037383177570093,0.06542056074766354,0,1.1401869158878504,3
Lauren Mills,1982-03-24,107,0.48598130841121495,68,0.32078559738134205,0.2336448598130841,0.27102803738317754,0.009345794392523364,1.6635514018691588,3
Linline Matauatu,1991-03-23,107,0.3925233644859813,67,0.24444444444444444,0,0,0,0.1588785046728972,3
Corinne Quiggle,1997-05-11,106,0.6037735849056604,70,0.3791606367583213,0.5188679245283019,0.7264150943396226,0.04716981132075472,6.19811320754717,1
Brooke Langston,1983-08-15,105,0.3904761904761905,73,0.32289628180039137,1.0095238095238095,1.3047619047619048,1.2285714285714286,4.904761904761905,1
Lisa Marshall,1974-05-25,105,0.4095238095238095,70,0.2206703910614525,0.09523809523809523,0.2,0.19047619047619047,0.7523809523809524,3
Margareta Kozuch,1986-10-30,105,0.5238095238095238,74,0.43478260869565216,0.01904761904761905,0.14285714285714285,0.01904761904761905,0.10476190476190476,4
Monica Rodrigues,2067-09-20,105,0.6,71,0.6231884057971014,0.11428571428571428,0,0.05714285714285714,0.3619047619047619,2
Brittany Howard,1994-06-15,103,0.5339805825242718,75,0.44250513347022585,0.7961165048543689,1.0776699029126213,1.5728155339805825,2.262135922330097,1
Katie Spieler,1994-10-27,103,0.5339805825242718,65,0.31070195627157654,1,1.1262135922330097,0.038834951456310676,11.155339805825243,1
Daven Allison,1976-11-13,102,0.3431372549019608,69,0.3326923076923077,0.9803921568627451,1.1568627450980393,0.49019607843137253,6.803921568627451,1
Guylaine Dumont,2067-10-09,102,0.5392156862745098,69,0.5117370892018779,0.08823529411764706,0.09803921568627451,0.14705882352941177,0.7254901960784313,2
Julie Gordon,1991-12-21,102,0.3235294117647059,71,-0.125,0.0196078431372549,0.00980392156862745,0,0.0392156862745098,3
Allie Wheeler,1995-09-09,101,0.5643564356435643,71,0.3609467455621302,0.6534653465346535,1.2475247524752475,0.8910891089108911,2.98019801980198,1
Andrea Peterson,1980-10-13,101,0.40594059405940597,72,0.2948885976408912,0.3069306930693069,0.4158415841584158,0.25742574257425743,2.405940594059406,4
Delaney Knudsen,1995-08-16,101,0.5445544554455446,70,0.35647279549718575,0.37623762376237624,0.7722772277227723,0.40594059405940597,3.1584158415841586,1
Katarzyna Kociolek,1995-03-11,101,0.37623762376237624,69,0.2962962962962963,0.04950495049504951,0.0594059405940594,0,0.22772277227722773,3
Judith Augoustides,1975-04-10,100,0.37,74,0.44680851063829785,0.04,0.09,0.01,0.23,2
Laura Longuet,1988-01-22,100,0.37,70,0.15,0,0,0,0.04,3
Nicolette Martin,1995-03-02,100,0.56,69,0.32157394843962006,0.95,1.38,0.03,5.91,1
Dana Fiume,1979-02-21,97,0.3917525773195876,72,0.33563748079877115,0.5257731958762887,0.979381443298969,0.5567010309278351,3.4123711340206184,1
Svetlana Kholomina,1997-11-09,97,0.5463917525773195,69,0.4,0.08247422680412371,0.10309278350515463,0.020618556701030927,0.23711340206185566,2
Akiko Hasegawa,1985-11-30,96,0.46875,69,0.3,0.020833333333333332,0.0625,0,0.09375,3
Jaimie Lee,1976-04-28,96,0.3645833333333333,70,0.3410560344827586,1.0208333333333333,1.2083333333333333,0.6875,6.104166666666667,1
Kelly Wing,1983-08-13,96,0.4583333333333333,70,0.3400696864111498,1.0625,1.46875,0.14583333333333334,5.802083333333333,1
Anne McArthur,1971-04-05,95,0.4105263157894737,67,0.27089337175792505,0.3473684210526316,0.37894736842105264,0.010526315789473684,1.2736842105263158,3
Barbara Khozam,2065-10-29,94,0.3829787234042553,70,0.30077120822622105,0.6276595744680851,0.7553191489361702,0.24468085106382978,3.797872340425532,1
Chara Harris,1980-04-29,93,0.41935483870967744,69,0.3106301718650541,0.6774193548387096,1.043010752688172,0.10752688172043011,6.365591397849462,1
Elizabeth Maloney,1984-07-26,93,0.41935483870967744,72,0.24299065420560748,0.0967741935483871,0.15053763440860216,0.010752688172043012,0.13978494623655913,4
Ying Zhang,1983-08-15,93,0.4946236559139785,72,0.3618421052631579,0.043010752688172046,0.12903225806451613,0.010752688172043012,0.6236559139784946,4
Christina Roubanis,1983-04-07,92,0.3695652173913043,71,0.2112676056338028,0.10869565217391304,0.31521739130434784,0.043478260869565216,2.641304347826087,3
Azusa Futami,1992-05-15,91,0.4835164835164835,71,0.11764705882352941,0,0.054945054945054944,0.02197802197802198,0.03296703296703297,3
Kristin Ursillo,1982-08-22,91,0.4835164835164835,69,0.23043478260869565,0.07692307692307693,0.18681318681318682,0.03296703296703297,0.9340659340659341,3
Leilani Kamahoahoa,1979-11-12,91,0.4835164835164835,69,0.2717391304347826,0.23076923076923078,0.34065934065934067,0.03296703296703297,2.21978021978022,3
Sara Fredrickson,1981-05-15,91,0.3956043956043956,71,0.24528301886792453,0.15384615384615385,0.2087912087912088,0.12087912087912088,0.5714285714285714,4
Tanja Huberli,1992-08-27,91,0.5384615384615384,75,0.2077922077922078,0.01098901098901099,0.07692307692307693,0.12087912087912088,0.10989010989010989,4
Anna Vozakova,1989-02-27,90,0.4666666666666667,69,0.4479166666666667,0.15555555555555556,0.12222222222222222,0,1.2777777777777777,2
Krystal Jackson,1982-02-22,90,0.5111111111111111,69,0.16962025316455695,0.17777777777777778,0.2222222222222222,0.044444444444444446,1.6666666666666667,3
Ieva Dumbauskaite,1994-09-07,89,0.34831460674157305,72,0.2898550724637681,0.0449438202247191,0.07865168539325842,0,0.06741573033707865,4
Jessyka Ngauamo,1995-12-03,89,0.47191011235955055,70,0.2,0.11235955056179775,0.14606741573033707,0.033707865168539325,0.06741573033707865,3
Kristen Batt-Rohr,1981-04-17,89,0.48314606741573035,72,0.36130790190735695,0.4606741573033708,0.651685393258427,0.5730337078651685,4.51685393258427,1
Mary Baily,2061-09-09,88,0.4772727272727273,70,0.3118609406952965,0.25,0.4772727272727273,0.20454545454545456,3.75,3
Sarah Schmocker,1984-04-01,87,0.3563218390804598,70,0.37209302325581395,0.09195402298850575,0.16091954022988506,0.034482758620689655,0.13793103448275862,2
Kristi Martin,1979-01-09,86,0.3953488372093023,69,0.1342685370741483,0.22093023255813954,0.3953488372093023,0,2.244186046511628,3
Johanna Lehman,1977-09-27,85,0.3411764705882353,72,0.2565789473684211,0.08235294117647059,0.09411764705882353,0.03529411764705882,0.2823529411764706,4
Kelly Schumacher,1977-10-14,85,0.49411764705882355,77,0.36633663366336633,0.6705882352941176,0.7764705882352941,1.3764705882352941,3.164705882352941,1
Kim Whitney,1977-04-04,85,0.5411764705882353,73,0.37037037037037035,0.6352941176470588,1.4705882352941178,0.3764705882352941,5.258823529411765,1
Roos Van der Hoeven,1985-01-23,85,0.43529411764705883,69,0.2524271844660194,0.011764705882352941,0.011764705882352941,0,0.2,3
Falyn Fonoimoana,1992-03-13,84,0.5476190476190477,76,0.47368421052631576,0.6666666666666666,1.119047619047619,0.9404761904761905,1.7142857142857142,1
Franci Van Zwieten,1972-01-15,84,0.47619047619047616,66,0.277992277992278,0.4880952380952381,0.4880952380952381,0.023809523809523808,1.1785714285714286,3
Gretchen Duffner-Hand,1978-04-08,84,0.42857142857142855,73,0.20921985815602837,0.25,0.30952380952380953,0.08333333333333333,1.8452380952380953,4
Kerri Eich,1976-02-26,84,0.39285714285714285,70,0.2534246575342466,0.2857142857142857,0.4880952380952381,0.2261904761904762,2.5595238095238093,3
Jeannette Hecker,1978-04-25,83,0.4939759036144578,69,0.22686945500633712,0.21686746987951808,0.20481927710843373,0.08433734939759036,4.469879518072289,3
Kathryn Piening,1984-05-08,83,0.43373493975903615,72,0.32245131729667814,1.2891566265060241,2.4578313253012047,0.10843373493975904,7.457831325301205,1
Nicki Fusco,1978-07-27,83,0.5180722891566265,70,0.2574712643678161,0.13253012048192772,0.26506024096385544,0.1566265060240964,1.7590361445783131,3
Aline Chamereau,1996-03-06,82,0.43902439024390244,72,0.5714285714285714,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.0975609756097561,2
Anniina Parkkinen,1996-07-30,82,0.4268292682926829,69,0.05128205128205128,0.06097560975609756,0.024390243902439025,0.012195121951219513,0.18292682926829268,3
Michelle Stiekema,1989-11-21,82,0.3902439024390244,69,0.37305699481865284,0.12195121951219512,0.17073170731707318,0,0.7560975609756098,2
